1000076,98 0 86
1000082,27 4 9
1000268,73 76 2
1000348,56 89 88
1000450,46 67 0
1000541,51 64 80
1000679,83 35 15
1000780,58 65 82
1000842,2 0 42
1000865,26 25 84
1000882,51 64 82
1000941,2 80 33
1001036,24 41 5
1001140,86 83 49
1001261,34 65 58
1001376,24 5 74
1001550,18 19 81
1001553,6 68 33
1001574,81 66 39
1001698,50 51 41
1001703,3 83 57
1001761,94 66 44
1001862,27 9 26
1001890,1 34 31
1001943,33 32 50
1001989,36 12 42
1002004,56 57 41
1002051,34 44 1
1002128,57 56 35
1002205,72 77 65
1002226,10 45 93
1002235,89 41 88
1002250,66 31 1
1002259,50 41 5
1002264,52 50 83
1002336,85 30 35
1002415,19 41 39
1002423,56 57 41
1002429,23 2 50
1002520,42 40 12
1002564,30 73 89
1002599,2 46 76
1002617,35 83 41
1002743,31 1 66
1002751,44 1 101
1002760,99 91 54
1002825,9 65 41
1003033,75 71 87
1003040,34 41 44
1003176,1 31 100
1003200,94 95 5
1003534,12 83 89
1003675,39 45 1
1003706,88 89 67
1003796,2 0 59
1003800,66 1 93
1003945,49 73 55
1004039,42 65 12
1004060,38 57 95
1004083,53 54 89
1004243,93 41 83
1004258,64 51 82
1004288,46 43 88
1004325,94 97 78
1004378,93 41 56
1004403,63 1 19
1004406,41 3 5
1004409,83 35 67
1004497,80 51 64
1004501,86 101 49
1004585,94 38 54
1004663,18 17 39
1004703,94 95 64
1004901,40 2 46
1005030,50 41 35
1005151,102 1 3
1005202,49 42 65
1005222,95 88 94
1005241,6 68 33
1005275,93 41 24
1005429,54 53 90
1005451,49 67 18
1005521,31 1 56
1005525,102 89 90
1005554,51 64 41
1005564,66 44 1
1005582,58 65 59
1005594,1 44 31
1005599,89 90 53
1005725,13 42 54
1005751,13 87 2
1005818,21 43 17
1006061,49 30 55
1006062,94 30 95
1006204,86 24 98
1006225,48 9 36
1006287,42 62 16
1006571,41 24 93
1006576,43 11 12
1006609,40 61 42
1006670,100 31 52
1006697,58 65 89
1006708,82 95 94
1006717,91 88 89
1006749,25 60 65
1006780,11 60 50
1006845,2 0 65
1006888,95 80 64
1006991,99 64 83
1007016,2 72 41
1007054,30 47 101
1007078,50 64 51
1007218,51 64 82
1007275,49 32 69
1007353,79 75 37
1007370,13 87 93
1007468,22 39 0
1007510,99 94 64
1007525,15 16 2
1007645,26 25 80
1007652,60 59 65
1007674,38 57 56
1007723,40 46 42
1007728,93 41 24
1007771,46 74 98
1007811,1 66 31
1007813,2 0 60
1007845,45 1 15
1007857,88 89 73
1007872,42 12 2
1008061,45 39 78
1008122,65 58 59
1008328,91 2 101
1008499,80 2 0
1008688,51 64 82
1008721,3 97 57
1008748,65 58 67
1008787,70 50 69
1008792,23 2 63
1008815,13 42 87
1009016,62 66 56
1009033,86 33 4
1009085,78 1 23
1009194,24 41 5
1009322,24 41 83
1009374,2 80 40
1009385,18 73 99
1009434,60 2 26
1009468,82 95 80
1009481,102 89 56
1009500,4 3 2
1009726,97 98 6
1009749,49 6 32
1009762,75 79 71
1009786,71 4 33
1009855,77 76 33
1009857,65 73 78
1009951,12 42 91
1010147,80 2 0
1010228,93 56 41
1010277,2 0 65
1010290,53 54 88
1010333,63 75 19
1010346,42 65 83
1010415,20 15 16
1010515,23 2 80
1010517,38 57 95
1010557,50 83 65
1010597,2 40 73
1010639,41 5 24
1010643,93 83 41
1010756,11 48 46
1010789,76 77 74
1010827,15 2 16
1010934,26 25 60
1010959,41 24 5
1010970,86 12 9
1011060,86 7 30
1011140,49 55 69
1011144,1 78 66
1011244,71 4 33
1011294,57 56 34
1011399,83 35 67
1011441,102 38 43
1011519,97 67 0
1011552,37 21 24
1011635,86 53 33
1011679,58 65 41
1011686,51 89 88
1011753,10 66 41
1011761,83 35 41
1011798,42 12 0
1011824,83 35 41
1011877,42 12 40
1011976,55 99 49
1012099,12 42 62
1012259,83 35 41
1012358,44 1 31
1012450,63 47 1
1012513,42 83 35
1012616,4 49 18
1012654,18 19 17
1012685,9 27 65
1012809,36 42 43
1012841,58 65 40
1012871,79 73 2
1012965,22 19 7
1012992,75 87 71
1013065,83 67 35
1013180,49 30 56
1013196,53 54 41
1013468,83 35 82
1013480,5 41 24
1013934,79 30 37
1013950,83 3 35
1014023,53 54 41
1014058,37 74 83
1014122,86 33 53
1014194,32 1 33
1014201,29 74 4
